id,label,neo4j_id
Factor19_Orphanet_377,Hedgehog Pathway and Tumor Latency,871154
Factor1_Orphanet_377,Hedgehog Pathway and Tumor Latency,871155
Factor4_Orphanet_377,Hedgehog Pathway and Tumor Latency,871156
Factor5_Orphanet_377,Hedgehog Pathway and Tumor Latency,871157
Factor6_Orphanet_377,Hedgehog Pathway and Tumor Latency,871158
Factor7_Orphanet_377,Hedgehog Pathway and Tumor Latency,871159
Factor8_Orphanet_377,Hedgehog Pathway and Tumor Latency,871160
Factor9_Orphanet_377,Hedgehog Pathway and Tumor Latency,871161
Factor10_Orphanet_377,Hedgehog Pathway and Tumor Latency,871162
Factor11_Orphanet_377,Hedgehog Pathway and Tumor Latency,871163
Factor12_Orphanet_377,Hedgehog Pathway and Tumor Latency,871164
Factor13_Orphanet_377,Hedgehog Pathway and Tumor Latency,871165
Factor14_Orphanet_377,Hedgehog Pathway and Tumor Latency,871166
Factor15_Orphanet_377,Hedgehog Pathway and Tumor Latency,871167
Factor16_Orphanet_377,Hedgehog Pathway and Tumor Latency,871168
Factor17_Orphanet_377,Hedgehog Pathway and Tumor Latency,871169
Factor18_Orphanet_377,Hedgehog Pathway and Tumor Latency,871170
Factor20_Orphanet_377,Hedgehog Pathway and Tumor Latency,871171
Factor21_Orphanet_377,Hedgehog Pathway and Tumor Latency,871172
Factor22_Orphanet_377,Hedgehog Pathway and Tumor Latency,871173
Factor23_Orphanet_377,Hedgehog Pathway and Tumor Latency,871174
Factor1_Orphanet_394532,Riboflavin Metabolism Disorders,871175
Factor3_Orphanet_402041,Circling and Cochlear Dysfunction,871176
Factor2_Orphanet_404511,Melanocyte and Pigmentation Abnormalities,871177
Factor4_Orphanet_404511,Melanocyte and Pigmentation Abnormalities,871178
Factor1_Orphanet_440701,Carbohydrate Metabolism Disorders,871179
Factor1_Orphanet_44890,Skin Fibrosis and Signal Regulation,871180
Factor2_Orphanet_458830,Shared Molecular Signal Pathways,871181
Factor4_Orphanet_458830,Endocrine and Neuroactive Pathways,871182
Factor6_Orphanet_458830,Integrative Receptor Signaling Pathways,871183
Factor7_Orphanet_46348,Temperature and Pain Sensation,871184
Factor9_Orphanet_46348,Temperature and Pain Sensation,871185
Factor1_Orphanet_480541,TP53 and Pathway Interactions,871186
Factor2_Orphanet_480541,TP53 Related Signaling Pathways,871187
Factor3_Orphanet_480541,TP53 Signaling and Pathways,871188
Factor1_Orphanet_481662,DNA Sensing Pathway Response,871189
Factor2_Orphanet_481662,DNA Sensing and Interferon,871190
Factor3_Orphanet_481662,Interferon Production Mechanism,871191
Factor4_Orphanet_481662,Interferon Response Pathway,871192
Factor5_Orphanet_481662,Cytosolic DNA Sensing,871193
Factor6_Orphanet_481662,Immune Response Coordination,871194
Factor7_Orphanet_481662,Pathogen Detection Mechanism,871195
Factor9_Orphanet_481662,Interferon-Induced Cellular Response,871196
Factor10_Orphanet_481662,Viral Infection Response Pathway,871197
Factor11_Orphanet_481662,IRF3 Mediated Activation,871198
Factor13_Orphanet_481662,Cellular Interferon Response,871199
Factor14_Orphanet_481662,Defense Against Pathogens,871200
Factor15_Orphanet_481662,Interferon Response Regulation,871201
Factor16_Orphanet_481662,Immune Signaling Pathway,871202
Factor17_Orphanet_481662,DNA Response Mechanism,871203
Factor19_Orphanet_481662,Pathogen DNA Detection,871204
Factor20_Orphanet_481662,Immune System Activation,871205
Factor22_Orphanet_481662,Pathogen Sensing Mechanism,871206
Factor24_Orphanet_481662,Cellular Immunity Activation,871207
Factor25_Orphanet_481662,Stress Response to Pathogens,871208
Factor26_Orphanet_481662,Viral Defense Mechanism,871209
Factor27_Orphanet_481662,Type I Interferon Pathway,871210
Factor29_Orphanet_481662,Immune Response to Infection,871211
Factor30_Orphanet_481662,Pathogen Associated Sensing,871212
Factor1_Orphanet_488191,Oogenesis and Oocyte Maturation,871213
Factor5_Orphanet_488191,Oogenesis and Oocyte Maturation,871214
Factor8_Orphanet_488191,Oogenesis and Oocyte Maturation,871215
Factor16_Orphanet_488191,Oogenesis and Oocyte Maturation,871216
Factor1_Orphanet_518,Erythropoiesis and Myeloid Progenitors,871217
Factor10_Orphanet_518,Platelet Progenitor Morphology Abnormalities,871218
Factor11_Orphanet_518,Myeloid Cell Formation Disorders,871219
Factor14_Orphanet_518,Abnormal Hematopoietic Differentiation,871220
Factor1_Orphanet_521,Ectopic Granule Cells Study,871221
Factor2_Orphanet_521,Ectopic Granule Cells Study,871222
Factor3_Orphanet_521,Ectopic Granule Cells Study,871223
Factor5_Orphanet_521,Ectopic Granule Cells Study,871224
Factor1_Orphanet_526,Bladder Aldosterone and Sodium Levels,871225
Factor2_Orphanet_526,Bladder Aldosterone and Sodium Levels,871226
Factor3_Orphanet_526,Bladder Aldosterone and Sodium Levels,871227
Factor5_Orphanet_526,Bladder Aldosterone and Sodium Levels,871228
Factor7_Orphanet_526,Bladder Aldosterone and Sodium Levels,871229
Factor8_Orphanet_526,Bladder Aldosterone and Sodium Levels,871230
Factor9_Orphanet_526,Bladder Aldosterone and Sodium Levels,871231
Factor10_Orphanet_526,Bladder Aldosterone and Sodium Levels,871232
Factor11_Orphanet_526,Bladder Aldosterone and Sodium Levels,871233
Factor12_Orphanet_526,Bladder Aldosterone and Sodium Levels,871234
Factor13_Orphanet_526,Bladder Aldosterone and Sodium Levels,871235
Factor15_Orphanet_526,Bladder Aldosterone and Sodium Levels,871236
Factor17_Orphanet_526,Bladder Aldosterone and Sodium Levels,871237
Factor18_Orphanet_526,Bladder Aldosterone and Sodium Levels,871238
Factor19_Orphanet_526,Bladder Aldosterone and Sodium Levels,871239
Factor20_Orphanet_526,Bladder Aldosterone and Sodium Levels,871240
Factor21_Orphanet_526,Bladder Aldosterone and Sodium Levels,871241
Factor22_Orphanet_526,Bladder Aldosterone and Sodium Levels,871242
Factor1_Orphanet_530995,Acute Myeloid Leukemia Group,871243
Factor8_Orphanet_530995,Acute Myeloid Leukemia Group,871244
Factor18_Orphanet_530995,Acute Myeloid Leukemia Group,871245
Factor20_Orphanet_530995,Acute Myeloid Leukemia Group,871246
Factor3_Orphanet_535,Type I IFN Induction Pathway,871247
Factor5_Orphanet_535,Type I IFN Induction Pathway,871248
Factor1_Orphanet_563609,Neural Tube Defect Group,871249
Factor2_Orphanet_563609,Neural Tube Defect Group,871250
Factor3_Orphanet_563609,Neural Tube Defect Group,871251
Factor4_Orphanet_563609,Neural Tube Defect Group,871252
Factor5_Orphanet_563609,Neural Tube Defect Group,871253
Factor6_Orphanet_563609,Neural Tube Defect Group,871254
Factor7_Orphanet_563609,Neural Tube Defect Group,871255
Factor4_Orphanet_60015,Nasal Capsule Abnormalities,871256
Factor6_Orphanet_60015,Nasal Capsule Abnormalities,871257
Factor10_Orphanet_60015,Nasal Capsule Abnormalities,871258
Factor12_Orphanet_60015,Nasal Capsule Abnormalities,871259
Factor1_Orphanet_622,Vitamin B12 Metabolism Overview,871260
Factor2_Orphanet_622,Vitamin B12 Metabolism Overview,871261
Factor3_Orphanet_622,Vitamin B12 Metabolism Overview,871262
Factor5_Orphanet_622,Vitamin B12 Metabolism Overview,871263
Factor6_Orphanet_622,Vitamin B12 Metabolism Overview,871264
Factor8_Orphanet_622,Vitamin B12 Metabolism Overview,871265
Factor10_Orphanet_622,Vitamin B12 Metabolism Overview,871266
Factor11_Orphanet_622,Vitamin B12 Metabolism Overview,871267
Factor12_Orphanet_622,Vitamin B12 Metabolism Overview,871268
Factor13_Orphanet_622,Vitamin B12 Metabolism Overview,871269
Factor14_Orphanet_622,Vitamin B12 Metabolism Overview,871270
Factor15_Orphanet_622,Vitamin B12 Metabolism Overview,871271
Factor16_Orphanet_622,Vitamin B12 Metabolism Overview,871272
Factor18_Orphanet_622,Vitamin B12 Metabolism Overview,871273
Factor21_Orphanet_622,Vitamin B12 Metabolism Overview,871274
Factor22_Orphanet_622,Vitamin B12 Metabolism Overview,871275
Factor23_Orphanet_622,Vitamin B12 Metabolism Overview,871276
Factor24_Orphanet_622,Vitamin B12 Metabolism Overview,871277
Factor26_Orphanet_622,Vitamin B12 Metabolism Overview,871278
Factor27_Orphanet_622,Vitamin B12 Metabolism Overview,871279
Factor28_Orphanet_622,Vitamin B12 Metabolism Overview,871280
Factor29_Orphanet_622,Vitamin B12 Metabolism Overview,871281
Factor2_Orphanet_638,Ear Pigmentation and Adrenal Issues,871282
Factor5_Orphanet_638,Lung Cancer and Oral Abnormalities,871283
Factor9_Orphanet_638,Ear Pigmentation and Adrenal Growth,871284
Factor12_Orphanet_638,Ear Pigmentation and Heart Growth,871285
Factor15_Orphanet_638,Ear Pigmentation and Adrenal Growth,871286
Factor16_Orphanet_638,Ear Pigmentation and Heart Growth,871287
Factor1_Orphanet_638,Lung Cancer and Abnormalities,871288
Factor1_Orphanet_645202,Cochlear and Neural Tube Defects,871289
Factor2_Orphanet_645202,Cochlear and Neural Tube Defects,871290
Factor4_Orphanet_645202,Cochlear and Neural Tube Defects,871291
Factor7_Orphanet_645202,Cochlear and Neural Tube Defects,871292
Factor9_Orphanet_645202,Cochlear and Neural Tube Defects,871293
Factor13_Orphanet_645202,Cochlear and Neural Tube Defects,871294
Factor21_Orphanet_645202,Cochlear and Neural Tube Defects,871295
Factor3_Orphanet_675359,Decreased Parathyroid Hormone Levels,871296
Factor1_Orphanet_688563,Immune Response in Sepsis,874967
Factor2_Orphanet_688563,Immune Response in Sepsis,874968
Factor3_Orphanet_688563,Immune Response in Sepsis,874969
Factor5_Orphanet_688563,Immune Response in Sepsis,874970
Factor7_Orphanet_688563,Immune Response in Sepsis,874971
Factor8_Orphanet_688563,Immune Response in Sepsis,874972
Factor10_Orphanet_688563,Immune Response in Sepsis,874973
Factor11_Orphanet_688563,Immune Response in Sepsis,874974
Factor12_Orphanet_688563,Immune Response in Sepsis,874975
Factor13_Orphanet_688563,Immune Response in Sepsis,874976
Factor14_Orphanet_688563,Immune Response in Sepsis,874977
Factor15_Orphanet_688563,Immune Response in Sepsis,874978
Factor16_Orphanet_688563,Immune Response in Sepsis,874979
Factor17_Orphanet_688563,Immune Response in Sepsis,874980
Factor19_Orphanet_688563,Immune Response in Sepsis,874981
Factor4_Orphanet_69084,Skin Epidermis Structure,874982
Factor5_Orphanet_69084,Skin Epidermis Structure,874983
Factor6_Orphanet_69084,Skin Epidermis Structure,874984
Factor7_Orphanet_69084,Skin Epidermis Structure,874985
Factor8_Orphanet_69084,Skin Epidermis Structure,874986
Factor9_Orphanet_69084,Skin Epidermis Structure,874987
Factor10_Orphanet_69084,Skin Epidermis Structure,874988
Factor11_Orphanet_69084,Skin Epidermis Structure,874989
Factor13_Orphanet_69084,Skin Epidermis Structure,874990
Factor14_Orphanet_69084,Skin Epidermis Structure,874991
Factor17_Orphanet_69084,Skin Epidermis Structure,874992
Factor18_Orphanet_69084,Skin Epidermis Structure,874993
Factor19_Orphanet_69084,Skin Epidermis Structure,874994
Factor20_Orphanet_69084,Skin Epidermis Structure,874995
Factor21_Orphanet_69084,Skin Epidermis Structure,874996
Factor25_Orphanet_69084,Skin Epidermis Structure,874997
Factor1_Orphanet_739,Prader-Willi and Angelman disorders,874998
Factor3_Orphanet_79134,Potassium Channel Activity Group,874999
Factor5_Orphanet_79134,Potassium Channel Activity Group,875000
Factor7_Orphanet_79134,Potassium Channel Activity Group,875001
Factor9_Orphanet_79134,Potassium Channel Activity Group,875002
Factor10_Orphanet_79134,Potassium Channel Activity Group,875003
Factor12_Orphanet_79134,Potassium Channel Activity Group,875004
Factor19_Orphanet_79134,Potassium Channel Activity Group,875005
Factor21_Orphanet_79134,Potassium Channel Activity Group,875006
Factor2_Orphanet_79172,Hypotonia and Lung Consensus,875007
Factor3_Orphanet_79186,Metabolism and Cancer Reprogramming,875008
Factor4_Orphanet_79452,Abnormal Lymphatic Vessel Morphology,875009
Factor10_Orphanet_79452,Abnormal Lymphatic Vessel Morphology,875010
Factor15_Orphanet_79452,Abnormal Lymphatic Vessel Morphology,875011
Factor16_Orphanet_79452,Abnormal Lymphatic Vessel Morphology,875012
Factor18_Orphanet_79452,Abnormal Lymphatic Vessel Morphology,875013
Factor22_Orphanet_79452,Abnormal Lymphatic Vessel Morphology,875014
Factor1_Orphanet_79483,Coexpression in Multiple Conditions,875015
Factor15_Orphanet_79483,Kinase Activity and Gene Response,875016
Factor16_Orphanet_79483,Gene Interaction and Regulation,875017
Factor20_Orphanet_79483,Analysis of Gene Networks,875018
Factor1_Orphanet_83420,Muscle Abnormalities and Weakness,875019
Factor4_Orphanet_83420,Muscle Abnormalities and Weakness,875020
Factor8_Orphanet_83420,Muscle Abnormalities and Weakness,875021
Factor16_Orphanet_83420,Muscle Abnormalities and Weakness,875022
Factor5_Orphanet_85414,Immune Response Pathways Overview,875023
Factor10_Orphanet_85414,Immune Response Pathways Overview,875024
Factor16_Orphanet_85414,Immune Response Pathways Overview,875025
Factor19_Orphanet_85414,Immune Response Pathways Overview,875026
Factor24_Orphanet_85414,Immune Response Pathways Overview,875027
Factor26_Orphanet_85414,Immune Response Pathways Overview,875028
Factor2_Orphanet_85414,Immune Response Pathways Overview,875029
Factor3_Orphanet_85414,Immune Response Pathways Overview,875030
Factor23_Orphanet_85414,Immune Response Pathways Overview,875031
Factor25_Orphanet_85414,Immune Response Pathways Overview,875032
Factor1_Orphanet_88642,Pain Sensation Modulation Studies,875033
Factor2_Orphanet_88642,Pain Sensation Modulation Studies,875034
Factor3_Orphanet_88642,Pain Sensation Modulation Studies,875035
Factor4_Orphanet_88642,Pain Sensation Modulation Studies,875036
Factor5_Orphanet_88642,Pain Sensation Modulation Studies,875037
Factor6_Orphanet_88642,Pain Sensation Modulation Studies,875038
Factor7_Orphanet_88642,Pain Sensation Modulation Studies,875039
Factor8_Orphanet_88642,Pain Sensation Modulation Studies,875040
Factor9_Orphanet_88642,Pain Sensation Modulation Studies,875041
Factor10_Orphanet_88642,Pain Sensation Modulation Studies,875042
Factor11_Orphanet_88642,Pain Sensation Modulation Studies,875043
Factor12_Orphanet_88642,Pain Sensation Modulation Studies,875044
Factor13_Orphanet_88642,Pain Sensation Modulation Studies,875045
Factor14_Orphanet_88642,Pain Sensation Modulation Studies,875046
Factor15_Orphanet_88642,Pain Sensation Modulation Studies,875047
Factor18_Orphanet_88642,Pain Sensation Modulation Studies,875048
Factor19_Orphanet_88642,Pain Sensation Modulation Studies,875049
Factor20_Orphanet_88642,Pain Sensation Modulation Studies,875050
Factor21_Orphanet_88642,Pain Sensation Modulation Studies,875051
Factor22_Orphanet_88642,Pain Sensation Modulation Studies,875052
Factor24_Orphanet_88642,Pain Sensation Modulation Studies,875053
Factor26_Orphanet_88642,Pain Sensation Modulation Studies,875054
Factor27_Orphanet_88642,Pain Sensation Modulation Studies,875055
Factor28_Orphanet_88642,Pain Sensation Modulation Studies,875056
Factor29_Orphanet_88642,Pain Sensation Modulation Studies,875057
Factor30_Orphanet_88642,Pain Sensation Modulation Studies,875058
Factor1_Orphanet_89938,Alkalosis and polyuria symptoms,875059
Factor4_Orphanet_89938,Alkalosis and polyuria symptoms,875060
Factor5_Orphanet_89938,Alkalosis and polyuria symptoms,875061
Factor8_Orphanet_89938,Alkalosis and polyuria symptoms,875062
Factor9_Orphanet_89938,Alkalosis and polyuria symptoms,875063
Factor11_Orphanet_89938,Alkalosis and polyuria symptoms,875064
Factor13_Orphanet_89938,Alkalosis and polyuria symptoms,875065
Factor14_Orphanet_89938,Alkalosis and polyuria symptoms,875066
Factor20_Orphanet_89938,Alkalosis and polyuria symptoms,875067
Factor20_Orphanet_90026,Pain Response and Sensory Perception,875068
Factor2_Orphanet_90291,Immune Response in Arthritis,875069
Factor11_Orphanet_90321,Nucleotide Excision Repair Complex,875070
Factor1_Orphanet_90348,Up and Down Gene Expression,875071
Factor2_Orphanet_90787,Abnormal Testosterone Metabolism,875072
Factor3_Orphanet_90787,Abnormal Testosterone Metabolism,875073
Factor4_Orphanet_90787,Abnormal Testosterone Metabolism,875074
Factor5_Orphanet_90787,Abnormal Testosterone Metabolism,875075
Factor6_Orphanet_90787,Abnormal Testosterone Metabolism,875076
Factor10_Orphanet_90787,Abnormal Testosterone Metabolism,875077
Factor12_Orphanet_90787,Abnormal Testosterone Metabolism,875078
Factor14_Orphanet_90787,Abnormal Testosterone Metabolism,875079
Factor19_Orphanet_90787,Abnormal Testosterone Metabolism,875080
Factor20_Orphanet_90787,Abnormal Testosterone Metabolism,875081
Factor21_Orphanet_90787,Abnormal Testosterone Metabolism,875082
Factor22_Orphanet_90787,Abnormal Testosterone Metabolism,875083
Factor24_Orphanet_90787,Abnormal Testosterone Metabolism,875084
Factor25_Orphanet_90787,Abnormal Testosterone Metabolism,875085
Factor26_Orphanet_90787,Abnormal Testosterone Metabolism,875086
Factor27_Orphanet_90787,Abnormal Testosterone Metabolism,875087
Factor28_Orphanet_90787,Abnormal Testosterone Metabolism,875088
Factor10_Orphanet_91495,Neural development and guidance,875089
Factor15_Orphanet_91495,Neural development and guidance,875090
Factor22_Orphanet_91495,Neural development and guidance,875091
Factor24_Orphanet_91495,Neural development and guidance,875092
Factor1_Orphanet_93101,Abnormal Semicircular Canal Morphology,875093
Factor2_Orphanet_93101,Abnormal Semicircular Canal Morphology,875094
Factor3_Orphanet_93101,Abnormal Semicircular Canal Morphology,875095
Factor4_Orphanet_93101,Abnormal Semicircular Canal Morphology,875096
Factor5_Orphanet_93101,Abnormal Semicircular Canal Morphology,875097
Factor6_Orphanet_93101,Abnormal Semicircular Canal Morphology,875098
Factor8_Orphanet_93101,Abnormal Semicircular Canal Morphology,875099
Factor9_Orphanet_93101,Abnormal Semicircular Canal Morphology,875100
Factor1_Orphanet_97244,MAST2 and GPX2 Coexpression,875101
Factor2_Orphanet_97244,MAST2 and GPX2 Coexpression,875102
Factor3_Orphanet_97244,MAST2 and GPX2 Coexpression,875103
Factor4_Orphanet_97244,MAST2 and GPX2 Coexpression,875104
Factor5_Orphanet_97244,MAST2 and GPX2 Coexpression,875105
Factor6_Orphanet_97244,MAST2 and GPX2 Coexpression,875106
Factor7_Orphanet_97244,MAST2 and GPX2 Coexpression,875107
Factor8_Orphanet_97244,MAST2 and GPX2 Coexpression,875108
